IdNumber,Name,Province,EstablishedDate,ClosingDate,PageError,ParsingError
26969,Mount Hanley,Nova Scotia,1870-06-01T00:00:00Z,1957-04-08T00:00:00Z,,
26970,Mount King,Nova Scotia,1924-04-01T00:00:00Z,1932-02-29T00:00:00Z,,
26971,Mount Pleasant,Nova Scotia,1869-07-01T00:00:00Z,1914-12-31T00:00:00Z,,
26973,N.P.O.630-Kings,Nova Scotia,1944-07-21T00:00:00Z,1945-05-31T00:00:00Z,,
26974,N.P.O. 623,Nova Scotia,1943-09-13T00:00:00Z,1945-07-27T00:00:00Z,,
26976,Riverdale,Nova Scotia,1874-12-01T00:00:00Z,,,
26977,Lower Blomidon,Nova Scotia,1884-01-01T00:00:00Z,1913-08-31T00:00:00Z,,
26978,Riverview,Nova Scotia,1900-09-01T00:00:00Z,1914-12-31T00:00:00Z,,
26979,Lower Burlington,Nova Scotia,1899-03-01T00:00:00Z,1936-11-19T00:00:00Z,,
26980,Lower Burnside,Nova Scotia,1912-09-01T00:00:00Z,1937-04-16T00:00:00Z,,
26981,Lower Caledonia,Nova Scotia,1888-01-01T00:00:00Z,1959-07-31T00:00:00Z,,
26984,Lower Canard,Nova Scotia,1878-06-01T00:00:00Z,1915-10-31T00:00:00Z,,
26985,Lower Cariboo River,Nova Scotia,1883-08-01T00:00:00Z,,,
26986,Lower Church Street,Nova Scotia,1877-10-01T00:00:00Z,1913-04-30T00:00:00Z,,
26987,Upper Glencoe,Nova Scotia,1894-07-01T00:00:00Z,1950-07-18T00:00:00Z,,
26989,Slateville,Nova Scotia,1912-04-01T00:00:00Z,1924-03-15T00:00:00Z,,
26990,Upper Grand Mira,Nova Scotia,1891-06-01T00:00:00Z,1950-12-30T00:00:00Z,,
26991,Smelt Brook,Nova Scotia,1945-10-23T00:00:00Z,,,
26992,Smith Settlement,Nova Scotia,1908-07-01T00:00:00Z,1945-09-29T00:00:00Z,,
26993,Upper Granville,Nova Scotia,1885-07-01T00:00:00Z,1912-12-31T00:00:00Z,,
26995,Upper Kempt Head,Nova Scotia,1889-01-01T00:00:00Z,1918-07-03T00:00:00Z,,
26996,Upper Kemptown,Nova Scotia,1887-02-01T00:00:00Z,1919-03-31T00:00:00Z,,
26997,Middle River Centre,Nova Scotia,1915-08-01T00:00:00Z,1960-05-31T00:00:00Z,,
26998,Middle Sackville,Nova Scotia,1884-04-01T00:00:00Z,1941-03-31T00:00:00Z,,
27006,Mount Rose,Nova Scotia,1892-03-01T00:00:00Z,,,
27007,Richardson Mines,Nova Scotia,1907-08-01T00:00:00Z,1911-09-30T00:00:00Z,,
27009,Ritcey's Cove,Nova Scotia,1884-11-01T00:00:00Z,,,
27010,Port Saxon,Nova Scotia,1887-04-01T00:00:00Z,,,
27012,Mount Thom Settlement,Nova Scotia,1875-11-01T00:00:00Z,,,
27013,Mount Uniacke Gold Mines,Nova Scotia,1882-01-01T00:00:00Z,1884-10-15T00:00:00Z,,
27014,Mount William,Nova Scotia,1900-10-09T00:00:00Z,1914-12-31T00:00:00Z,,
27015,Mount Young,Nova Scotia,1892-06-01T00:00:00Z,1933-12-31T00:00:00Z,,
27018,Lower Concession,Nova Scotia,1920-11-01T00:00:00Z,1960-02-11T00:00:00Z,,
27019,Lower East Chezzetcook,Nova Scotia,1897-01-01T00:00:00Z,1959-02-10T00:00:00Z,,
27020,Lower East Pubnico,Nova Scotia,1873-12-01T00:00:00Z,,,
27021,Riverville,Nova Scotia,1876-07-01T00:00:00Z,1959-05-30T00:00:00Z,,
27022,Rivulet,Nova Scotia,1881-06-01T00:00:00Z,1931-04-30T00:00:00Z,,
27023,Lower East Wallace,Nova Scotia,1914-12-01T00:00:00Z,1917-10-31T00:00:00Z,,
27024,Lower Economy,Nova Scotia,1874-11-01T00:00:00Z,1967-08-31T00:00:00Z,,
27026,Smithsville,Nova Scotia,1898-12-01T00:00:00Z,1981-06-24T00:00:00Z,,
27028,Terre Noire,Nova Scotia,1919-10-01T00:00:00Z,,,
27030,Soapstone Mine,Nova Scotia,1898-08-01T00:00:00Z,1966-08-01T00:00:00Z,,
27031,Sober Island,Nova Scotia,1889-05-15T00:00:00Z,,,
27032,Plympton Station,Nova Scotia,1900-08-01T00:00:00Z,1961-10-14T00:00:00Z,,
27033,Pockwock,Nova Scotia,1905-06-01T00:00:00Z,1913-06-30T00:00:00Z,,
27035,Middle West Pubnico,Nova Scotia,1900-07-01T00:00:00Z,,,
27037,North Section of Earltown,Nova Scotia,1883-01-01T00:00:00Z,,,
27040,Point Clear,Nova Scotia,1871-08-01T00:00:00Z,1888-01-01T00:00:00Z,,
27042,Mulgrave,Nova Scotia,1893-02-01T00:00:00Z,,,
27044,Munroe's Bridge,Nova Scotia,1883-04-01T00:00:00Z,1935-02-15T00:00:00Z,,
27045,Port Wade,Nova Scotia,1901-07-01T00:00:00Z,1915-05-31T00:00:00Z,,
27046,Murchyville,Nova Scotia,1879-06-01T00:00:00Z,1936-11-30T00:00:00Z,,
27049,Lower Eel Brook,Nova Scotia,1900-10-29T00:00:00Z,1959-11-30T00:00:00Z,,
27050,Lower Five Islands,Nova Scotia,1878-08-01T00:00:00Z,,,
27052,Lower Glencove,Nova Scotia,1927-06-18T00:00:00Z,1959-10-14T00:00:00Z,,
27053,Roberts Island,Nova Scotia,1900-03-01T00:00:00Z,1948-02-14T00:00:00Z,,
27055,Lower Greenville,Nova Scotia,1892-04-01T00:00:00Z,1898-02-28T00:00:00Z,,
27056,Robinsons Corner,Nova Scotia,1886-12-01T00:00:00Z,,,
27057,Lower Gulf Shore,Nova Scotia,1879-05-01T00:00:00Z,1938-09-30T00:00:00Z,,
27058,Lower Hallowell Grant,Nova Scotia,1884-12-01T00:00:00Z,1887-04-30T00:00:00Z,,
27059,Soldiers Cove,Nova Scotia,1873-09-01T00:00:00Z,1956-02-29T00:00:00Z,,
27061,The Lodge,Nova Scotia,1895-10-01T00:00:00Z,,,
27062,Tusket Forks,Nova Scotia,1873-06-01T00:00:00Z,,,
27064,Twin Rock Valley,Nova Scotia,1913-05-01T00:00:00Z,1963-07-31T00:00:00Z,,
27065,South,Nova Scotia,1881-03-01T00:00:00Z,,,
27066,Two Islands,Nova Scotia,1884-01-01T00:00:00Z,1910-03-31T00:00:00Z,,
27069,North Springfield,Nova Scotia,1900-01-01T00:00:00Z,1913-11-30T00:00:00Z,,
27071,North Sydney - Sub no. 1,Nova Scotia,1966-11-07T00:00:00Z,,,
27073,Northville,Nova Scotia,1895-02-01T00:00:00Z,1901-08-08T00:00:00Z,,
27074,Point Tupper,Nova Scotia,1891-09-01T00:00:00Z,1892-02-28T00:00:00Z,,
27075,Militia Point,Nova Scotia,1896-06-01T00:00:00Z,1948-02-14T00:00:00Z,,
27076,North Wallace,Nova Scotia,1898-05-01T00:00:00Z,1932-08-13T00:00:00Z,,
27077,Murphy Cove,Nova Scotia,1911-09-19T00:00:00Z,1963-09-30T00:00:00Z,,
27079,Premier,Nova Scotia,1900-05-01T00:00:00Z,1900-12-28T00:00:00Z,,
27080,Preston,Nova Scotia,1886-11-01T00:00:00Z,1909-04-01T00:00:00Z,,
27081,Murrayfield,Nova Scotia,1896-06-16T00:00:00Z,1913-10-31T00:00:00Z,,
27082,Preston Road,Nova Scotia,1872-07-01T00:00:00Z,1885-01-01T00:00:00Z,,
27085,Lower Jordan Bay,Nova Scotia,1888-10-15T00:00:00Z,1901-05-15T00:00:00Z,,
27087,Rock Elm West,Nova Scotia,1928-12-14T00:00:00Z,1949-06-30T00:00:00Z,,
27089,Lower Maccan,Nova Scotia,1875-02-01T00:00:00Z,1916-04-30T00:00:00Z,,
27090,Rockingham Station,Nova Scotia,1879-08-01T00:00:00Z,,,
27091,Upper Leitches Creek,Nova Scotia,1886-07-01T00:00:00Z,1950-04-29T00:00:00Z,,
27092,Two Rivers,Nova Scotia,1886-05-01T00:00:00Z,1930-04-23T00:00:00Z,,
27093,Upper Malagash,Nova Scotia,1877-04-01T00:00:00Z,1917-10-31T00:00:00Z,,
27094,Upper Margaree,Nova Scotia,1871-05-01T00:00:00Z,1967-07-15T00:00:00Z,,
27095,Thibeauville,Nova Scotia,1907-08-01T00:00:00Z,1950-11-30T00:00:00Z,,
27096,South Alton,Nova Scotia,1880-10-01T00:00:00Z,1960-02-29T00:00:00Z,,
27097,Southampton,Nova Scotia,1873-03-01T00:00:00Z,1876-03-31T00:00:00Z,,
27098,Thirteen Mile House,Nova Scotia,1881-01-01T00:00:00Z,1885-06-30T00:00:00Z,,
27099,South Athol,Nova Scotia,1908-05-01T00:00:00Z,1911-12-31T00:00:00Z,,
27101,Point Edward,Nova Scotia,1878-09-16T00:00:00Z,1902-04-01T00:00:00Z,,
27102,Millburn,Nova Scotia,1913-04-01T00:00:00Z,1917-04-30T00:00:00Z,,
27103,Pollet's Cove,Nova Scotia,1896-03-01T00:00:00Z,1916-08-31T00:00:00Z,,
27107,Polly Bog,Nova Scotia,1880-07-01T00:00:00Z,,,
27108,Polson's Brook,Nova Scotia,1898-05-01T00:00:00Z,,,
27112,Pomquet River,Nova Scotia,1911-09-01T00:00:00Z,1912-07-31T00:00:00Z,,
27113,Prime Brook,Nova Scotia,1949-01-10T00:00:00Z,1959-10-14T00:00:00Z,,
27114,Myers Point,Nova Scotia,1906-05-01T00:00:00Z,1961-06-30T00:00:00Z,,
27115,Prince Dale,Nova Scotia,1900-10-16T00:00:00Z,1936-09-01T00:00:00Z,,
27116,Princeport,Nova Scotia,1927-08-01T00:00:00Z,1932-04-30T00:00:00Z,,
27117,Princes Lodge,Nova Scotia,1900-10-22T00:00:00Z,1958-11-29T00:00:00Z,,
27118,Mc Adams Lake,Nova Scotia,1873-11-01T00:00:00Z,1960-02-11T00:00:00Z,,
27119,Privett,Nova Scotia,1911-07-01T00:00:00Z,1932-07-31T00:00:00Z,,
27121,Lower Mount Thom,Nova Scotia,1888-11-01T00:00:00Z,1935-10-31T00:00:00Z,,
27122,Lower New Cornwall,Nova Scotia,1920-05-01T00:00:00Z,1953-02-28T00:00:00Z,,
27123,Rockly,Nova Scotia,1873-08-01T00:00:00Z,1914-10-31T00:00:00Z,,
27124,Lower Northfield,Nova Scotia,1884-10-01T00:00:00Z,1947-12-31T00:00:00Z,,
27125,Rock Vale,Nova Scotia,1875-11-01T00:00:00Z,,,
27126,Lower North Grant,Nova Scotia,1924-07-01T00:00:00Z,1947-08-30T00:00:00Z,,
27128,Lower Ohio,Nova Scotia,1888-07-01T00:00:00Z,1923-11-30T00:00:00Z,,
27130,Rocky Bay,Nova Scotia,1878-05-01T00:00:00Z,1967-08-18T00:00:00Z,,
27131,Thompson's Mills,Nova Scotia,1873-02-01T00:00:00Z,,,
27132,South Bay,Nova Scotia,1877-08-01T00:00:00Z,,,
27133,Upper Nappan,Nova Scotia,1900-10-16T00:00:00Z,1937-08-21T00:00:00Z,,
27135,Thorne's Cove,Nova Scotia,1897-04-01T00:00:00Z,1915-05-31T00:00:00Z,,
27136,South Brook,Nova Scotia,1890-11-01T00:00:00Z,,,
27137,Upper New Cornwall,Nova Scotia,1891-09-01T00:00:00Z,1914-10-31T00:00:00Z,,
27139,South Cove,Nova Scotia,1873-08-01T00:00:00Z,1965-09-01T00:00:00Z,,
27140,South Deerfield,Nova Scotia,1911-07-01T00:00:00Z,1914-11-30T00:00:00Z,,
27141,Mill Road,Nova Scotia,1884-09-01T00:00:00Z,1953-05-16T00:00:00Z,,
27142,North Woodside,Nova Scotia,1944-08-23T00:00:00Z,,,
27145,Pondville,Nova Scotia,1905-01-01T00:00:00Z,1968-07-31T00:00:00Z,,
27147,Pope's Harbour,Nova Scotia,1891-12-01T00:00:00Z,1963-01-31T00:00:00Z,,
27149,McArra's Brook,Nova Scotia,1874-08-01T00:00:00Z,1947-09-30T00:00:00Z,,
27152,Pubnico Beach,Nova Scotia,1890-08-01T00:00:00Z,1929-04-30T00:00:00Z,,
27154,McAuley's,Nova Scotia,1874-07-01T00:00:00Z,1953-01-31T00:00:00Z,,
27156,McCallum Settlement,Nova Scotia,1888-05-01T00:00:00Z,1924-06-30T00:00:00Z,,
27157,McClure,Nova Scotia,1906-05-01T00:00:00Z,1924-06-30T00:00:00Z,,
27159,Lower Propect,Nova Scotia,1870-02-01T00:00:00Z,1934-10-31T00:00:00Z,,
27160,Rocky Mountain,Nova Scotia,1878-05-01T00:00:00Z,1943-04-30T00:00:00Z,,
27161,Lower River Hebert,Nova Scotia,1883-04-01T00:00:00Z,1916-04-30T00:00:00Z,,
27162,Rocky Ridge,Nova Scotia,1903-09-01T00:00:00Z,1932-02-29T00:00:00Z,,
27164,Rodney,Nova Scotia,1891-09-01T00:00:00Z,1920-09-30T00:00:00Z,,
27165,Rogers Hill,Nova Scotia,1877-09-01T00:00:00Z,1897-04-27T00:00:00Z,,
27166,Rogers Hill Centre,Nova Scotia,1892-04-01T00:00:00Z,1915-12-31T00:00:00Z,,
27167,Lower St. Esprit,Nova Scotia,1912-07-01T00:00:00Z,1951-01-31T00:00:00Z,,
27168,Rogerton,Nova Scotia,1911-06-01T00:00:00Z,1948-11-03T00:00:00Z,,
27169,Lower Saulnierville,Nova Scotia,1904-02-15T00:00:00Z,,,
27170,South East Passage,Nova Scotia,1913-05-01T00:00:00Z,1958-09-30T00:00:00Z,,
27172,South Farmington,Nova Scotia,1880-12-01T00:00:00Z,1936-10-17T00:00:00Z,,
27173,Upper Nine Mile River,Nova Scotia,1883-05-01T00:00:00Z,1913-01-31T00:00:00Z,,
27174,South Greenwood,Nova Scotia,1898-07-01T00:00:00Z,1932-04-16T00:00:00Z,,
27175,Three Brooks,Nova Scotia,1892-11-01T00:00:00Z,1916-04-30T00:00:00Z,,
27176,Upper North River,Nova Scotia,1875-04-01T00:00:00Z,1924-06-30T00:00:00Z,,
27177,Three Mile House,Nova Scotia,1878-08-01T00:00:00Z,,,
27178,South Harbour,Nova Scotia,1904-08-01T00:00:00Z,1970-04-22T00:00:00Z,,
27179,Upper Ohio,Nova Scotia,1888-07-01T00:00:00Z,1923-11-30T00:00:00Z,,
27180,South Harmony,Nova Scotia,1903-09-01T00:00:00Z,,,
27181,Nutall's Corner,Nova Scotia,1875-04-01T00:00:00Z,,,
27182,Nuttby,Nova Scotia,1885-07-01T00:00:00Z,1924-06-30T00:00:00Z,,
27186,Minasville,Nova Scotia,1889-05-01T00:00:00Z,1961-03-14T00:00:00Z,,
27187,Mineral Rock,Nova Scotia,1884-05-01T00:00:00Z,,,
27188,Quarry St. Anns,Nova Scotia,1909-06-01T00:00:00Z,1944-07-08T00:00:00Z,,
27189,Portapique Rear,Nova Scotia,1885-05-01T00:00:00Z,,,
27190,Port Ban,Nova Scotia,1893-08-01T00:00:00Z,1932-02-29T00:00:00Z,,
27191,McCormack,Nova Scotia,1885-09-01T00:00:00Z,1968-07-13T00:00:00Z,,
27192,Riverhead,Nova Scotia,1909-06-01T00:00:00Z,1952-02-02T00:00:00Z,,
27193,Purcells Cove,Nova Scotia,1878-07-01T00:00:00Z,1970-08-28T00:00:00Z,,
27194,McCreadyville,Nova Scotia,1915-09-01T00:00:00Z,1949-11-30T00:00:00Z,,
27195,Purlbrook,Nova Scotia,1877-06-01T00:00:00Z,1949-10-08T00:00:00Z,,
27196,St. Alphonse de Clare,Nova Scotia,1921-12-08T00:00:00Z,1959-04-15T00:00:00Z,,
27197,McEachern's Mills,Nova Scotia,1893-06-01T00:00:00Z,1899-07-01T00:00:00Z,,
27198,Roman Valley,Nova Scotia,1872-07-01T00:00:00Z,1960-02-11T00:00:00Z,,
27201,Lower Shag Harbour,Nova Scotia,1895-02-01T00:00:00Z,1944-04-29T00:00:00Z,,
27202,Lower Shinimecas,Nova Scotia,1902-03-01T00:00:00Z,1925-01-15T00:00:00Z,,
27203,Seafoam East,Nova Scotia,1913-01-01T00:00:00Z,1917-04-30T00:00:00Z,,
27204,Seaforth,Nova Scotia,1881-09-01T00:00:00Z,1889-12-13T00:00:00Z,,
27205,Seal Harbour,Nova Scotia,1896-06-01T00:00:00Z,,,
27208,South Head of Cow Bay,Nova Scotia,1876-07-01T00:00:00Z,,,
27210,South Loganville,Nova Scotia,1911-09-19T00:00:00Z,1916-02-28T00:00:00Z,,
27211,South Louisburg,Nova Scotia,1881-04-01T00:00:00Z,1893-06-30T00:00:00Z,,
27213,South Manchester,Nova Scotia,1904-08-01T00:00:00Z,1932-02-29T00:00:00Z,,
27215,Port Bevis,Nova Scotia,1893-07-01T00:00:00Z,1946-06-29T00:00:00Z,,
27216,Mink Cove,Nova Scotia,1895-02-01T00:00:00Z,,,
27217,Port Bickerton,Nova Scotia,1875-11-01T00:00:00Z,,,
27218,Minto,Nova Scotia,1892-03-01T00:00:00Z,1913-10-31T00:00:00Z,,
27223,McGrath Mountain,Nova Scotia,1882-02-01T00:00:00Z,1939-07-31T00:00:00Z,,
27224,River Hebert Bend,Nova Scotia,1887-02-15T00:00:00Z,1913-09-30T00:00:00Z,,
27225,River Hebert,Nova Scotia,1885-12-01T00:00:00Z,,,
27229,Seaman Street,Nova Scotia,1911-09-15T00:00:00Z,1913-01-31T00:00:00Z,,
27230,Seaside,Nova Scotia,1888-08-01T00:00:00Z,,,
27233,Lower Ship Harbour East,Nova Scotia,1888-07-01T00:00:00Z,1889-08-17T00:00:00Z,,
27234,Lower Springfield,Nova Scotia,1911-06-01T00:00:00Z,1931-01-15T00:00:00Z,,
27235,Ross Corner,Nova Scotia,1872-01-01T00:00:00Z,1888-08-31T00:00:00Z,,
27236,Rossendale,Nova Scotia,1893-08-01T00:00:00Z,1914-12-31T00:00:00Z,,
27238,South Pugwash,Nova Scotia,1905-06-01T00:00:00Z,1916-05-31T00:00:00Z,,
27239,South Range,Nova Scotia,1873-08-01T00:00:00Z,1962-07-16T00:00:00Z,,
27241,South Rhodena,Nova Scotia,1914-04-01T00:00:00Z,1943-04-30T00:00:00Z,,
27242,South River Bourgeois,Nova Scotia,1917-02-01T00:00:00Z,,,
27244,South Salt Springs,Nova Scotia,1894-01-01T00:00:00Z,1932-05-31T00:00:00Z,,
27245,South Scott Bay,Nova Scotia,1904-01-01T00:00:00Z,1917-03-31T00:00:00Z,,
27246,Rose,Nova Scotia,1880-12-01T00:00:00Z,1937-04-30T00:00:00Z,,
27249,Miramichi,Nova Scotia,1914-06-01T00:00:00Z,1932-09-15T00:00:00Z,,
27250,Mira Road,Nova Scotia,1916-06-01T00:00:00Z,1920-12-31T00:00:00Z,,
27254,McIntyre's Lake,Nova Scotia,1892-10-01T00:00:00Z,1946-01-19T00:00:00Z,,
27255,River Hebert West Side,Nova Scotia,1885-12-01T00:00:00Z,,,
27256,McIntyre's Mountain,Nova Scotia,1895-09-01T00:00:00Z,1952-04-30T00:00:00Z,,
27258,McKay's Corner,Nova Scotia,1901-08-15T00:00:00Z,,,
27259,McKay's Point,Nova Scotia,1885-06-01T00:00:00Z,1897-10-31T00:00:00Z,,
27260,McKay Siding,Nova Scotia,1909-08-01T00:00:00Z,1913-10-15T00:00:00Z,,
27261,McKenzie East Bay,Nova Scotia,1910-08-01T00:00:00Z,1960-06-15T00:00:00Z,,
27262,St. Columba,Nova Scotia,1885-10-01T00:00:00Z,1959-02-12T00:00:00Z,,
27263,Second Peninsula,Nova Scotia,1885-10-01T00:00:00Z,1933-11-15T00:00:00Z,,
27264,Section 7,Nova Scotia,1870-08-01T00:00:00Z,1870-01-01T00:00:00Z,,
27265,Sefferensville,Nova Scotia,1892-09-01T00:00:00Z,1934-01-31T00:00:00Z,,
27266,Rossfield,Nova Scotia,1889-06-01T00:00:00Z,1932-03-31T00:00:00Z,,
27267,Lower Wedge,Nova Scotia,1904-01-01T00:00:00Z,,,
27268,Selfridge Corner,Nova Scotia,1906-07-01T00:00:00Z,1913-03-31T00:00:00Z,,
27269,Lower Wedgeport,Nova Scotia,1904-01-01T00:00:00Z,,,
27271,Lower Wentworth,Nova Scotia,1869-06-01T00:00:00Z,1968-03-30T00:00:00Z,,
27272,Selwood,Nova Scotia,1898-04-01T00:00:00Z,1900-07-12T00:00:00Z,,
27274,South Side of Little Narrows,Nova Scotia,1874-07-01T00:00:00Z,,,
27277,South Tatamagouche,Nova Scotia,1914-02-01T00:00:00Z,1928-05-31T00:00:00Z,,
27278,South Tremont,Nova Scotia,1894-03-01T00:00:00Z,1929-12-31T00:00:00Z,,
27279,South Uniacke,Nova Scotia,1896-12-01T00:00:00Z,1949-04-23T00:00:00Z,,
27280,South Vale,Nova Scotia,1873-08-01T00:00:00Z,1918-03-31T00:00:00Z,,
27281,South Victoria,Nova Scotia,1883-02-01T00:00:00Z,1924-05-15T00:00:00Z,,
27282,South Wallace,Nova Scotia,1872-01-01T00:00:00Z,1916-04-30T00:00:00Z,,
27283,South West Mabou,Nova Scotia,1871-05-01T00:00:00Z,1900-06-30T00:00:00Z,,
27284,Quinan,Nova Scotia,1873-06-01T00:00:00Z,,,
27287,Rankinville,Nova Scotia,1911-09-15T00:00:00Z,1941-07-15T00:00:00Z,,
27290,Montrose,Nova Scotia,1885-05-01T00:00:00Z,,,
27292,Moosehead,Nova Scotia,1899-07-01T00:00:00Z,1968-03-15T00:00:00Z,,
27293,Mooseland,Nova Scotia,1877-06-01T00:00:00Z,,,
27294,River John Road,Nova Scotia,1877-06-01T00:00:00Z,1917-06-30T00:00:00Z,,
27295,Ste. Croix Cove,Nova Scotia,1903-07-01T00:00:00Z,1937-03-31T00:00:00Z,,
27297,River Philip Centre,Nova Scotia,1896-02-01T00:00:00Z,1958-10-31T00:00:00Z,,
27298,St. Esprit,Nova Scotia,1871-07-01T00:00:00Z,,,
27299,St. Francis Harbour,Nova Scotia,1890-01-01T00:00:00Z,1951-12-31T00:00:00Z,,
27300,River Ryan,Nova Scotia,1892-06-01T00:00:00Z,1959-05-30T00:00:00Z,,
27303,Lower West Jeddore,Nova Scotia,1885-12-01T00:00:00Z,1966-07-30T00:00:00Z,,
27304,Shannon Park,Nova Scotia,1952-06-24T00:00:00Z,,,
27306,Shearwater,Nova Scotia,1953-05-27T00:00:00Z,,,
27308,Sheet Harbour,Nova Scotia,1881-02-01T00:00:00Z,,,
27309,Roxbury,Nova Scotia,1886-01-01T00:00:00Z,1911-09-01T00:00:00Z,,
27310,South West Port Mouton,Nova Scotia,1887-09-01T00:00:00Z,1967-11-01T00:00:00Z,,
27311,Southhampton,Nova Scotia,1873-04-01T00:00:00Z,,,
27312,Spa Springs,Nova Scotia,1870-07-01T00:00:00Z,1923-10-31T00:00:00Z,,
27315,Spiddle Hill,Nova Scotia,1912-11-01T00:00:00Z,1923-09-30T00:00:00Z,,
27317,Springhaven,Nova Scotia,1895-01-01T00:00:00Z,,,
27319,Moose River,Nova Scotia,1882-02-01T00:00:00Z,1950-06-30T00:00:00Z,,
27321,Moose River Gold Mines,Nova Scotia,1887-06-01T00:00:00Z,1928-07-31T00:00:00Z,,
27322,Rear Big Pond,Nova Scotia,1920-08-01T00:00:00Z,1929-03-31T00:00:00Z,,
27323,Morar,Nova Scotia,1889-08-01T00:00:00Z,1947-08-30T00:00:00Z,,
27324,Rear Boisdale,Nova Scotia,1902-02-01T00:00:00Z,1960-02-11T00:00:00Z,,
27325,Rear Caledonia Mills,Nova Scotia,1912-01-01T00:00:00Z,1912-10-31T00:00:00Z,,
27326,Rear Christmas Island,Nova Scotia,1910-06-01T00:00:00Z,1954-03-31T00:00:00Z,,
27327,Rear Dunvegan,Nova Scotia,1913-04-01T00:00:00Z,1929-03-31T00:00:00Z,,
27329,McKinnons Settlement,Nova Scotia,1923-08-15T00:00:00Z,1932-03-31T00:00:00Z,,
27330,McLean Cove,Nova Scotia,1925-07-01T00:00:00Z,1947-04-30T00:00:00Z,,
27331,McLellan's Mountain,Nova Scotia,1873-02-01T00:00:00Z,1934-04-30T00:00:00Z,,
27332,McLeod,Nova Scotia,1903-10-01T00:00:00Z,1912-04-03T00:00:00Z,,
27333,McLeod Point,Nova Scotia,1917-04-01T00:00:00Z,1952-11-15T00:00:00Z,,
27334,St. Margaret Village,Nova Scotia,1909-06-01T00:00:00Z,,,
27335,McLeods,Nova Scotia,1879-11-01T00:00:00Z,,,
27336,Riverport,Nova Scotia,1884-11-01T00:00:00Z,,,
27337,Sheet Harbor Road,Nova Scotia,1905-05-01T00:00:00Z,1924-05-31T00:00:00Z,,
27338,Royal Centre,Nova Scotia,1878-11-01T00:00:00Z,1913-10-31T00:00:00Z,,
27341,NPO 629 Shelburne,Nova Scotia,1944-07-05T00:00:00Z,,,
27343,Lower West River,Nova Scotia,1885-06-01T00:00:00Z,1885-09-01T00:00:00Z,,
27345,Three Sisters,Nova Scotia,1872-04-01T00:00:00Z,,,
27346,Tiddville,Nova Scotia,1892-04-01T00:00:00Z,,,
27348,Timberlea,Nova Scotia,1905-08-01T00:00:00Z,1912-05-22T00:00:00Z,,
27349,Upper Pinevale,Nova Scotia,1892-05-01T00:00:00Z,1906-11-30T00:00:00Z,,
27351,Tompkinsville,Nova Scotia,1904-11-01T00:00:00Z,1933-11-15T00:00:00Z,,
27352,Toney Mills,Nova Scotia,1892-03-01T00:00:00Z,1917-04-30T00:00:00Z,,
27353,Upper Pugwash,Nova Scotia,1895-11-01T00:00:00Z,1915-12-31T00:00:00Z,,
27355,Arrowhead,British Columbia,1896-07-01T00:00:00Z,1968-09-28T00:00:00Z,,
27356,Arrow Park,British Columbia,1908-12-01T00:00:00Z,1968-05-31T00:00:00Z,,
27357,Edgewood,British Columbia,1902-07-01T00:00:00Z,,,
27358,Ashby Point,British Columbia,1927-04-16T00:00:00Z,1930-08-31T00:00:00Z,,
27359,McMurphy,British Columbia,1916-09-01T00:00:00Z,1918-03-01T00:00:00Z,,
27361,McPherson's Station,British Columbia,1887-04-01T00:00:00Z,,,
27362,Mabel Lake,British Columbia,1904-01-01T00:00:00Z,1956-01-31T00:00:00Z,,
27363,Bliss Landing,British Columbia,1917-06-01T00:00:00Z,1960-04-20T00:00:00Z,,
27364,Fire Valley,British Columbia,1894-10-01T00:00:00Z,1910-10-30T00:00:00Z,,
27365,Bloedel,British Columbia,1925-11-15T00:00:00Z,1962-11-30T00:00:00Z,,
27366,Meyers Flat,British Columbia,1909-11-01T00:00:00Z,1913-06-30T00:00:00Z,,
27367,Michel,British Columbia,1900-03-01T00:00:00Z,1968-08-30T00:00:00Z,,
27368,Firvale,British Columbia,1907-11-01T00:00:00Z,1917-01-31T00:00:00Z,,
27369,Fisherman Bay,British Columbia,1914-03-01T00:00:00Z,1923-02-28T00:00:00Z,,
27370,Middlesboro,British Columbia,1908-03-01T00:00:00Z,1925-06-30T00:00:00Z,,
27371,Fish Lake,British Columbia,1934-10-01T00:00:00Z,,,
27372,Nahun,British Columbia,1905-08-01T00:00:00Z,1917-07-15T00:00:00Z,,
27373,Nahwitti,British Columbia,1913-06-13T00:00:00Z,1918-10-31T00:00:00Z,,
27374,Nakusp,British Columbia,1892-08-01T00:00:00Z,,,
27375,Nalos Landing,British Columbia,1961-08-04T00:00:00Z,,,
27376,Namu,British Columbia,1912-08-01T00:00:00Z,,,
27378,Casttegar,British Columbia,1902-04-01T00:00:00Z,,,
27379,Cecil Lake,British Columbia,1932-07-07T00:00:00Z,,,
27380,White's Lake,Nova Scotia,1902-07-01T00:00:00Z,1954-04-30T00:00:00Z,,
27384,Whitney Pier,Nova Scotia,1895-04-01T00:00:00Z,,,
27385,Victoria Harbour,Nova Scotia,1869-01-01T00:00:00Z,1934-09-29T00:00:00Z,,
27386,Welsford Road,Nova Scotia,1892-12-01T00:00:00Z,1923-06-30T00:00:00Z,,
27387,Welshtown,Nova Scotia,1900-07-01T00:00:00Z,1922-11-15T00:00:00Z,,
27388,Welton's Corner,Nova Scotia,1899-06-01T00:00:00Z,1921-06-30T00:00:00Z,,
